Country Name,Country Code,Year,Primary_Enrollment,Secondary_Enrollment,Tertiary_Enrollment,Region,IncomeGroup,Primary_to_Secondary_Drop,Secondary_to_Tertiary_Drop,Survival_Prim_to_Sec,Survival_Sec_to_Tert,Education_Survival_Index,Primary_Enrollment_YoY,Secondary_Enrollment_YoY,Tertiary_Enrollment_YoY,Dropout_Risk_Level
Cyprus,CYP,2016,98.5455093383789,99.1193084716797,67.1711120605469,Europe & Central Asia,High income,-0.5737991333007955,31.9481964111328,100.58226816945105,67.76793855431204,84.17510336188155,-0.7546081542968892,-0.6590042114257955,7.069881439209006,Moderate Risk
Cyprus,CYP,2017,99.3066864013672,100.332550048828,75.9408111572266,Europe & Central Asia,High income,-1.0258636474607954,24.391738891601392,101.03302575550106,75.6891069949574,88.36106637522923,0.7611770629882955,1.2132415771482954,8.769699096679702,Moderate Risk
Cyprus,CYP,2018,99.7954406738281,100.253517150879,81.3370819091797,Europe & Central Asia,High income,-0.45807647705090915,18.916435241699304,100.45901543593368,81.13139989569588,90.79520766581479,0.48875427246089487,-0.07903289794899138,5.396270751953097,Low Risk
Cyprus,CYP,2019,100.477699279785,100.850433349609,88.4853286743164,Europe & Central Asia,High income,-0.3727340698240056,12.3651046752926,100.37096198708343,87.73916554981214,94.05506376844778,0.6822586059569034,0.5969161987299998,7.1482467651367045,Low Risk
Cyprus,CYP,2020,100.735160827637,101.427406311035,92.9377593994141,Europe & Central Asia,High income,-0.692245483397997,8.489646911620895,100.68719350593231,91.62982943132083,96.15851146862657,0.25746154785200304,0.5769729614259944,4.452430725097699,Low Risk
Cyprus,CYP,2021,99.1028137207031,102.499496459961,96.5377883911133,Europe & Central Asia,High income,-3.3966827392578978,5.961708068847699,103.42743319965729,94.18367087181106,98.80555203573417,-1.6323471069339064,1.0720901489259944,3.6000289916991903,Low Risk
Cyprus,CYP,2022,97.0016403198242,104.005722045898,98.3045806884766,Europe & Central Asia,High income,-7.004081726073792,5.701141357421392,107.22058070665675,94.5184349040859,100.86950780537131,-2.101173400878892,1.5062255859370026,1.7667922973633097,Low Risk
Cyprus,CYP,2023,98.5918273925781,102.400848388672,99.0216827392578,Europe & Central Asia,High income,-3.8090209960939063,3.3791656494142046,103.86342468420526,96.70006088564006,100.28174278492266,1.590187072753892,-1.604873657225994,0.7171020507811932,Low Risk
Czechia,CZE,2000,103.40754699707,89.3995208740234,29.7583904266357,Europe & Central Asia,High income,14.008026123046605,59.641130447387695,86.45357468595255,33.28696858294072,59.87027163444664,,,,High Risk
Czechia,CZE,2001,104.469627380371,94.5851364135742,32.0267791748047,Europe & Central Asia,High income,9.88449096679679,62.5583572387695,90.53840698521147,33.86026641095846,62.19933669808496,1.0620803833009944,5.18561553955081,2.268388748169002,High Risk
Czechia,CZE,2002,106.005058288574,95.2897491455078,36.8876609802246,Europe & Central Asia,High income,10.715309143066207,58.402088165283196,89.89170015463198,38.71104847164306,64.30137431313752,1.5354309082030113,0.7046127319335938,4.860881805419901,High Risk
Czechia,CZE,2003,106.409980773926,96.0471115112305,39.2078895568848,Europe & Central Asia,High income,10.362869262695497,56.839221954345696,90.26137474386731,40.82151866930464,65.54144670658597,0.4049224853519888,0.7573623657226989,2.320228576660199,High Risk
Czechia,CZE,2004,106.529113769531,95.4745712280273,45.4242782592773,Europe & Central Asia,High income,11.054542541503693,50.05029296875,89.62298459985362,47.57735769327305,68.60017114656334,0.11913299560499979,-0.572540283203196,6.2163887023925,High Risk
Czechia,CZE,2005,106.737777709961,96.0492401123047,49.1181411743164,Europe & Central Asia,High income,10.688537597656293,46.9310989379883,89.98617188124311,51.13850054085327,70.56233621104819,0.20866394043000014,0.5746688842774006,3.693862915039098,Moderate Risk
Czechia,CZE,2006,104.372779846191,97.459716796875,49.8811302185059,Europe & Central Asia,High income,6.913063049315994,47.5785865783691,93.37656517388592,51.18127966908408,72.27892242148499,-2.36499786377,1.4104766845702983,0.7629890441895029,Moderate Risk
Czechia,CZE,2007,103.382110595703,97.7152786254883,54.1809005737305,Europe & Central Asia,High income,5.666831970214702,43.5343780517578,94.51855651082998,55.447726635860825,74.9831415733454,-0.990669250487997,0.25556182861329546,4.299770355224595,Moderate Risk
Czechia,CZE,2008,102.214767456055,98.0813293457031,57.9171714782715,Europe & Central Asia,High income,4.133438110351904,40.1641578674316,95.95612433190833,59.05014936546517,77.50313684868675,-1.167343139647997,0.3660507202148011,3.7362709045410014,Moderate Risk
Czechia,CZE,2009,101.478927612305,97.9063034057617,61.4115715026855,Europe & Central Asia,High income,3.5726242065432956,36.49473190307621,96.47944229348549,62.724839327425244,79.60214081045537,-0.73583984375,-0.17502593994139204,3.4944000244139986,Moderate Risk
Czechia,CZE,2010,101.036407470703,98.6544189453125,64.9327697753906,Europe & Central Asia,High income,2.381988525390497,33.7216491699219,97.64244534715746,65.81840982854,81.73042758784874,-0.44252014160200304,0.7481155395507955,3.5211982727050994,Moderate Risk
Czechia,CZE,2011,100.081001281738,99.4467315673828,66.7968215942383,Europe & Central Asia,High income,0.6342697143551987,32.6499099731445,99.3662436364224,67.16844338818548,83.26734351230394,-0.9554061889650001,0.7923126220702983,1.8640518188476989,Moderate Risk
Czechia,CZE,2012,99.3585815429688,99.7749633789062,66.9287719726562,Europe & Central Asia,High income,-0.4163818359373863,32.84619140625,100.41906982715662,67.0797259213085,83.74939787423256,-0.7224197387691902,0.32823181152339487,0.1319503784178977,Moderate Risk
Czechia,CZE,2013,98.7804794311523,106.875068664551,66.3243179321289,Europe & Central Asia,High income,-8.094589233398693,40.55075073242209,108.19452312846936,62.05780146939712,85.12616229893324,-0.5781021118165057,7.100105285644801,-0.6044540405272869,Moderate Risk
Czechia,CZE,2014,97.6821594238281,106.118507385254,67.3959732055664,Europe & Central Asia,High income,-8.43634796142591,38.7225341796876,108.63652893341748,63.51010287102059,86.07331590221904,-1.0983200073242045,-0.7565612792969887,1.0716552734375,Moderate Risk
Czechia,CZE,2015,96.9615478515625,104.810516357422,67.2303619384766,Europe & Central Asia,High income,-7.848968505859503,37.5801544189454,108.09492905154052,64.14467199952477,86.11980052553264,-0.7206115722655966,-1.3079910278320028,-0.16561126708980112,Moderate Risk
Czechia,CZE,2016,96.9097595214844,103.015083312988,67.5056381225586,Europe & Central Asia,High income,-6.105323791503594,35.5094451904294,106.30000922677976,65.52985829993264,85.9149337633562,-0.05178833007809658,-1.7954330444340059,0.2752761840819886,Moderate Risk
Czechia,CZE,2017,97.2324905395508,102.204696655273,67.7142181396484,Europe & Central Asia,High income,-4.9722061157222015,34.4904785156246,105.1137290509901,66.25352880606084,85.68362892852548,0.32273101806639204,-0.8103866577150001,0.20858001708980112,Moderate Risk
Czechia,CZE,2018,98.2727584838867,101.514892578125,66.7902221679688,Europe & Central Asia,High income,-3.2421340942382955,34.72467041015619,103.29911782701193,65.793521001431,84.54631941422147,1.040267944335909,-0.689804077147997,-0.923995971679588,Moderate Risk
Czechia,CZE,2019,99.2833023071289,100.21556854248,66.8802185058594,Europe & Central Asia,High income,-0.9322662353510935,33.335350036620596,100.93899599800496,66.73635591610679,83.83767595705586,1.0105438232422017,-1.2993240356450002,0.08999633789059658,Moderate Risk
Czechia,CZE,2020,99.7845306396484,99.3292617797852,67.1843719482422,Europe & Central Asia,High income,0.455268859863196,32.144889831543,99.54374805699362,67.63804617534679,83.5908971161702,0.5012283325194886,-0.8863067626948009,0.3041534423827983,Moderate Risk
Czechia,CZE,2021,101.677841186523,102.089942932129,69.8369293212891,Europe & Central Asia,High income,-0.41210174560600876,32.2530136108399,100.40530143126271,68.40725669493007,84.40627906309639,1.893310546874602,2.760681152343807,2.6525573730469034,Moderate Risk
Czechia,CZE,2022,100.97534942627,102.935562133789,70.8145904541016,Europe & Central Asia,High income,-1.9602127075190054,32.1209716796874,101.94127845920484,68.7950684740628,85.36817346663382,-0.7024917602529968,0.8456192016599999,0.9776611328125,Moderate Risk
Czechia,CZE,2023,99.699089050293,97.6154174804688,66.7282867431641,Europe & Central Asia,High income,2.0836715698241903,30.8871307373047,97.9100395102175,68.35834795924046,83.13419373472898,-1.276260375977003,-5.320144653320199,-4.0863037109375,Moderate Risk
Denmark,DNK,2000,99.6710510253906,126.853088378906,58.3664016723633,Europe & Central Asia,High income,-27.182037353515398,68.48668670654268,127.27174748723272,46.01102142505572,86.64138445614422,,,,High Risk
Denmark,DNK,2001,99.7206420898438,129.876510620117,61.3673095703125,Europe & Central Asia,High income,-30.15586853027318,68.50920104980449,130.24034733260552,47.25050686787324,88.74542710023938,0.049591064453210265,3.0234222412109943,3.0009078979491974,High Risk
Denmark,DNK,2002,101.688171386719,125.105667114258,64.2234725952148,Europe & Central Asia,High income,-23.41749572753899,60.882194519043196,123.02873127542289,51.33538238244637,87.18205682893463,1.967529296875199,-4.770843505858991,2.856163024902301,High Risk
Denmark,DNK,2003,101.688171386719,124.619468688965,68.1712493896484,Europe & Central Asia,High income,-22.931297302245994,56.448219299316605,122.55060445038247,54.70353076195143,88.62706760616695,0.0,-0.48619842529299717,3.9477767944335938,High Risk
Denmark,DNK,2004,100.0,121.348091125488,74.9665069580078,Europe & Central Asia,High income,-21.348091125487997,46.3815841674802,121.34809112548798,61.77806858163408,91.56307985356104,-1.6881713867190058,-3.271377563477003,6.795257568359403,Moderate Risk
Denmark,DNK,2005,98.2105865478516,122.080146789551,80.8124618530273,Europe & Central Asia,High income,-23.86956024169939,41.26768493652369,124.30446765539813,66.19623581575195,95.25035173557504,-1.7894134521483949,0.7320556640629974,5.845954895019503,Moderate Risk
Denmark,DNK,2006,99.3460388183594,118.173477172852,78.5057678222656,Europe & Central Asia,High income,-18.8274383544926,39.66770935058641,118.95137297715111,66.4326460559635,92.6920095165573,1.1354522705077983,-3.9066696166989914,-2.3066940307617045,Moderate Risk
Denmark,DNK,2007,100.0,117.994140625,78.243293762207,Europe & Central Asia,High income,-17.994140625,39.750846862793,117.994140625,66.31116879852016,92.15265471176008,0.6539611816405966,-0.17933654785200304,-0.26247406005859375,Moderate Risk
Denmark,DNK,2008,99.660270690918,117.272972106934,74.8606262207031,Europe & Central Asia,High income,-17.61270141601601,42.41234588623091,117.67274089655974,63.83450924433151,90.75362507044562,-0.33972930908200283,-0.7211685180659941,-3.3826675415039062,Moderate Risk
Denmark,DNK,2009,100.002456665039,117.131889343262,73.1106262207031,Europe & Central Asia,High income,-17.129432678222997,44.021263122558906,117.12901187577671,62.41735417282312,89.77318302429991,0.3421859741210085,-0.1410827636720029,-1.75,Moderate Risk
Denmark,DNK,2010,100.18155670166,118.944053649902,72.4951477050781,Europe & Central Asia,High income,-18.762496948242003,46.448905944823906,118.72849411206157,60.94894656815644,89.838720340109,0.17910003662099427,1.8121643066399997,-0.615478515625,Moderate Risk
Denmark,DNK,2011,101.197456359863,121.816520690918,75.9300231933594,Europe & Central Asia,High income,-20.619064331055,45.886497497558594,120.37508162036468,62.331466013558824,91.35327381696175,1.015899658202997,2.8724670410159945,3.434875488281307,Moderate Risk
Denmark,DNK,2012,101.51065826416,124.577186584473,77.7465515136719,Europe & Central Asia,High income,-23.066528320312997,46.830635070801094,122.72325755221412,62.408337870877915,92.56579771154603,0.3132019042970029,2.760665893555,1.8165283203125,Moderate Risk
Denmark,DNK,2013,101.299331665039,131.692306518555,80.4186782836914,Europe & Central Asia,High income,-30.392974853515994,51.273628234863594,130.0031346248313,61.065585689594315,95.5343601572128,-0.21132659912099427,7.115119934082003,2.672126770019503,High Risk
Denmark,DNK,2014,101.176940917969,132.451354980469,81.3143615722656,Europe & Central Asia,High income,-31.2744140625,51.13699340820341,130.91061439370486,61.39186842162244,96.15124140766365,-0.12239074706999986,0.7590484619140057,0.8956832885741903,High Risk
Denmark,DNK,2015,100.882141113281,133.795471191406,83.300407409668,Europe & Central Asia,High income,-32.913330078125,50.495063781738,132.62552689198623,62.25951197593195,97.44251943395909,-0.2947998046880116,1.3441162109369884,1.9860458374024006,High Risk
Denmark,DNK,2016,101.041496276855,131.441299438477,82.1714935302734,Europe & Central Asia,High income,-30.39980316162199,49.269805908203594,130.08645386478258,62.515734309774494,96.30109408727854,0.1593551635740056,-2.3541717529290054,-1.1289138793946023,Moderate Risk
Denmark,DNK,2017,100.778030395508,130.324432373047,81.3220062255859,Europe & Central Asia,High income,-29.54640197753899,49.002426147461094,129.3182967176306,62.399662706994064,95.85897971231233,-0.26346588134700255,-1.1168670654300001,-0.8494873046875,Moderate Risk
Denmark,DNK,2018,100.749008178711,129.849563598633,81.1405487060547,Europe & Central Asia,High income,-29.100555419922017,48.70901489257831,128.88421032225224,62.488118140205216,95.68616423122873,-0.029022216797002898,-0.47486877441397723,-0.18145751953119316,Moderate Risk
Denmark,DNK,2019,100.551002502441,129.311126708984,81.6945877075195,Europe & Central Asia,High income,-28.76012420654301,47.6165390014645,128.60252358582386,63.176765825708095,95.88964470576597,-0.1980056762700002,-0.5384368896490059,0.5540390014648011,Moderate Risk
Denmark,DNK,2020,100.459587097168,129.995193481445,82.6643295288086,Europe & Central Asia,High income,-29.535606384277003,47.330863952636406,129.4004855462019,63.59029692940745,96.49539123780468,-0.09141540527299696,0.6840667724609943,0.9697418212890909,Moderate Risk
Denmark,DNK,2021,100.308418273926,131.772018432617,83.982292175293,Europe & Central Asia,High income,-31.463600158690994,47.78972625732399,131.36685903347515,63.73302403213792,97.54994153280654,-0.15116882324200276,1.7768249511719887,1.3179626464844034,Moderate Risk
Denmark,DNK,2022,100.244453430176,130.326995849609,84.5866088867188,Europe & Central Asia,High income,-30.08254241943301,45.7403869628902,130.00918393992404,64.90336736091702,97.45627565042054,-0.06396484375,-1.445022583007983,0.6043167114258097,Moderate Risk
Denmark,DNK,2023,99.8698883056641,126.98078918457,81.2308197021484,Europe & Central Asia,High income,-27.110900878905895,45.749969482421605,127.14622128737108,63.970952002886996,95.55858664512904,-0.3745651245118893,-3.3462066650390057,-3.355789184570412,Moderate Risk
Djibouti,DJI,2000,,,0.257360011339188,Middle East & North Africa,Lower middle income,,,,,,,,,
Djibouti,DJI,2001,,,0.654820024967194,Middle East & North Africa,Lower middle income,,,,,,,,0.39746001362800604,
Djibouti,DJI,2002,,,0.934469997882843,Middle East & North Africa,Lower middle income,,,,,,,,0.27964997291564897,
Djibouti,DJI,2003,,,1.14007997512817,Middle East & North Africa,Lower middle income,,,,,,,,0.20560997724532704,
Djibouti,DJI,2004,,,1.43494999408722,Middle East & North Africa,Lower middle income,,,,,,,,0.29487001895904985,
Djibouti,DJI,2005,,,2.15187001228333,Middle East & North Africa,Lower middle income,,,,,,,,0.7169200181961102,
Djibouti,DJI,2006,,,2.43639993667602,Middle East & North Africa,Lower middle income,,,,,,,,0.28452992439269,
Djibouti,DJI,2007,,,2.70820999145508,Middle East & North Africa,Lower middle income,,,,,,,,0.27181005477905984,
Djibouti,DJI,2008,,,2.89696002006531,Middle East & North Africa,Lower middle income,,,,,,,,0.18875002861022994,
Djibouti,DJI,2009,,,3.63386988639831,Middle East & North Africa,Lower middle income,,,,,,,,0.7369098663330003,
Djibouti,DJI,2010,,,3.61855006217956,Middle East & North Africa,Lower middle income,,,,,,,,-0.01531982421875,
Djibouti,DJI,2011,,,5.16012001037598,Middle East & North Africa,Lower middle income,,,,,,,,1.54156994819642,
Dominica,DMA,2000,117.881462097168,106.89208984375,,Latin America & Caribbean,Upper middle income,10.989372253417997,,90.6776077782615,,,,,,
Dominica,DMA,2001,114.94367980957,109.117523193359,,Latin America & Caribbean,Upper middle income,5.826156616210994,,94.93129450365315,,,-2.9377822875979973,2.2254333496090055,,
Dominica,DMA,2002,111.388298034668,112.225051879883,,Latin America & Caribbean,Upper middle income,-0.8367538452150001,,100.75120444425372,,,-3.5553817749020027,3.1075286865239917,,
Dominica,DMA,2003,107.957481384277,117.79776763916,,Latin America & Caribbean,Upper middle income,-9.840286254882997,,109.11496464043682,,,-3.4308166503909945,5.572715759277003,,
Dominica,DMA,2004,104.842819213867,114.818801879883,,Latin America & Caribbean,Upper middle income,-9.975982666015994,,109.51517971456506,,,-3.11466217041,-2.9789657592770027,,
Dominica,DMA,2005,104.067459106445,114.346900939941,,Latin America & Caribbean,Upper middle income,-10.279441833495994,,109.87767158125934,,,-0.7753601074220029,-0.4719009399420031,,
Dominica,DMA,2006,102.460342407227,113.30908203125,,Latin America & Caribbean,Upper middle income,-10.848739624022997,,110.5882328412537,,,-1.6071166992179968,-1.0378189086909941,,
Dominica,DMA,2007,103.040061950684,112.818580627441,,Latin America & Caribbean,Upper middle income,-9.778518676756988,,109.49001630204482,,,0.5797195434570028,-0.49050140380900586,,
Dominica,DMA,2008,103.257247924805,110.860000610352,,Latin America & Caribbean,Upper middle income,-7.602752685547003,,107.36292399646712,,,0.21718597412099427,-1.958580017088991,,
Dominica,DMA,2009,104.64022064209,111.792961120605,,Latin America & Caribbean,Upper middle income,-7.152740478515,,106.8355556158278,,,1.382972717285,0.9329605102529968,,
Dominica,DMA,2010,105.756985055231,108.655853271484,,Latin America & Caribbean,Upper middle income,-2.898868216253007,,102.74106548587699,,,1.1167644131409986,-3.1371078491209943,,
Dominica,DMA,2011,107.474907554147,109.177848815918,,Latin America & Caribbean,Upper middle income,-1.7029412617710022,,101.58450125757312,,,1.7179224989159962,0.5219955444339917,,
Dominica,DMA,2012,108.432130011989,102.783400809717,,Latin America & Caribbean,Upper middle income,5.648729202272008,,94.79053929711844,,,0.9572224578420077,-6.394448006201003,,
Dominica,DMA,2013,109.373698097486,102.783400809717,,Latin America & Caribbean,Upper middle income,6.590297287769005,,93.9745136148775,,,0.9415680854969963,0.0,,
Dominica,DMA,2014,103.483055406132,93.3871994018555,,Latin America & Caribbean,Upper middle income,10.095856004276499,,90.24395253439891,,,-5.890642691354003,-9.396201407861497,,
Dominica,DMA,2015,103.668965517241,95.9454803466797,,Latin America & Caribbean,Upper middle income,7.723485170561304,,92.54985797145162,,,0.1859101111090098,2.5582809448242045,,
Dominica,DMA,2016,102.005850396991,95.9454803466797,,Latin America & Caribbean,Upper middle income,6.060370050311292,,94.05880150332038,,,-1.663115120250012,0.0,,
Dominica,DMA,2017,109.576427255985,95.9454803466797,,Latin America & Caribbean,Upper middle income,13.630946909305294,,87.56032912310455,,,7.570576858994002,0.0,,
Dominica,DMA,2018,97.3663705781518,95.9454803466797,,Latin America & Caribbean,Upper middle income,1.4208902314721001,,98.54067659805435,,,-12.210056677833194,0.0,,
Dominica,DMA,2019,97.5702715578847,105.625543006082,,Latin America & Caribbean,Upper middle income,-8.055271448197303,,108.25586658679987,,,0.203900979732893,9.680062659402296,,
Dominica,DMA,2020,99.3255179058937,105.181579589844,,Latin America & Caribbean,Upper middle income,-5.856061683950301,,105.89582798802886,,,1.7552463480090097,-0.44396341623799174,,
Dominica,DMA,2021,101.036354663596,105.535634244733,,Latin America & Caribbean,Upper middle income,-4.499279581137003,,104.45312936726341,,,1.710836757702296,0.3540546548889978,,
Dominica,DMA,2022,100.808761583825,105.387588500977,,Latin America & Caribbean,Upper middle income,-4.578826917152,,104.54209222017334,,,-0.22759307977099752,-0.14804574375600055,,
Dominica,DMA,2023,99.0721649484536,102.585807800293,,Latin America & Caribbean,Upper middle income,-3.5136428518393927,,103.54654897636235,,,-1.7365966353713986,-2.801780700684006,,
Dominican Republic,DOM,2000,115.308647155762,59.4400787353516,33.6751098632812,Latin America & Caribbean,Upper middle income,55.868568420410405,25.764968872070398,51.54867410338997,56.65387829180843,54.101276197599205,,,,Moderate Risk
Dominican Republic,DOM,2002,117.968330383301,67.816276550293,33.6751098632812,Latin America & Caribbean,Upper middle income,50.152053833008,34.1411666870118,57.48684950439269,49.656382768681674,53.57161613653718,2.6596832275389914,8.3761978149414,0.0,Moderate Risk
Dominican Republic,DOM,2003,115.68123626709,67.816276550293,33.6751098632812,Latin America & Caribbean,Upper middle income,47.864959716797,34.1411666870118,58.623402324051725,49.656382768681674,54.139892546366696,-2.2870941162109943,0.0,0.0,Moderate Risk
Dominican Republic,DOM,2004,107.716453552246,68.8893127441406,33.6751098632812,Latin America & Caribbean,Upper middle income,38.8271408081054,35.214202880859396,63.95430825312777,48.882923231289524,56.418615742208644,-7.964782714844006,1.0730361938475994,0.0,Moderate Risk
Dominican Republic,DOM,2005,108.274391174316,70.5230407714844,33.6751098632812,Latin America & Caribbean,Upper middle income,37.75135040283159,36.8479309082032,65.13362948210539,47.75050748648028,56.44206848429283,0.5579376220699999,1.6337280273438068,0.0,Moderate Risk
Dominican Republic,DOM,2006,103.604438781738,70.5230407714844,33.6751098632812,Latin America & Caribbean,Upper middle income,33.081398010253594,36.8479309082032,68.06951671255544,47.75050748648028,57.91001209951786,-4.669952392577997,0.0,0.0,Moderate Risk
Dominican Republic,DOM,2007,113.676666259766,79.9215469360352,33.6751098632812,Latin America & Caribbean,Upper middle income,33.755119323730796,46.246437072754,70.30602635144494,42.13520778099166,56.220617066218296,10.072227478027997,9.398506164550795,0.0,Moderate Risk
Dominican Republic,DOM,2008,109.525123596191,78.7571563720703,33.6751098632812,Latin America & Caribbean,Upper middle income,30.767967224120696,45.0820465087891,71.90784523781105,42.75815864172494,57.333001939767996,-4.151542663575,-1.1643905639649006,0.0,Moderate Risk
Dominican Republic,DOM,2009,111.815872192383,80.7119979858398,33.6751098632812,Latin America & Caribbean,Upper middle income,31.103874206543196,47.0368881225586,72.18295256595778,41.722557616761264,56.95275509135952,2.290748596192003,1.9548416137695028,0.0,Moderate Risk
Dominican Republic,DOM,2010,110.497961182388,77.9718275378447,33.6751098632812,Latin America & Caribbean,Upper middle income,32.52613364454329,44.2967176745635,70.56404181896566,43.188816944089865,56.876429381527764,-1.3179110099950009,-2.740170447995098,0.0,Moderate Risk
Dominican Republic,DOM,2011,110.200677757395,77.4272200156803,33.6751098632812,Latin America & Caribbean,Upper middle income,32.773457741714694,43.752110152399105,70.26020310522506,43.49259841236896,56.87640075879701,-0.2972834249929974,-0.544607522164398,0.0,Moderate Risk
Dominican Republic,DOM,2012,108.469020139424,77.986106386808,48.6290038507636,Latin America & Caribbean,Upper middle income,30.482913752616,29.3571025360444,71.89712443844903,62.355983781990176,67.1265541102196,-1.7316576179709955,0.5588863711276986,14.953893987482402,Moderate Risk
Dominican Republic,DOM,2013,109.528244906823,79.1714978028552,48.6290038507636,Latin America & Caribbean,Upper middle income,30.356747103967805,30.542493952091597,72.28409244593242,61.42236183513238,66.8532271405324,1.0592247673990016,1.185391416047196,0.0,Moderate Risk
Dominican Republic,DOM,2014,108.064549120947,80.11454424521,49.3192689674723,Latin America & Caribbean,Upper middle income,27.950004875737008,30.7952752777377,74.13582427993563,61.560943062371685,67.84838367115366,-1.4636957858759985,0.9430464423547988,0.6902651167086944,Moderate Risk
Dominican Republic,DOM,2015,112.013491719354,79.9378896410207,51.7471143700009,Latin America & Caribbean,Upper middle income,32.07560207833329,28.190775271019803,71.3645190539211,64.73415122963979,68.04933514178045,3.948942598406987,-0.17665460418929513,2.427845402528604,Moderate Risk
Dominican Republic,DOM,2016,110.70487684674,80.0944728713855,54.498998211862,Latin America & Caribbean,Upper middle income,30.6104039753545,25.595474659523504,72.34954335595208,68.0433945790188,70.19646896748543,-1.3086148726139868,0.15658323036480226,2.751883841861101,Moderate Risk
Dominican Republic,DOM,2017,108.019439917331,79.9406801126231,59.9155940980465,Latin America & Caribbean,Upper middle income,28.0787598047079,20.0250860145766,74.00582726017,74.95006799246067,74.47794762631534,-2.6854369294090077,-0.15379275876240683,5.416595886184496,Moderate Risk
Dominican Republic,DOM,2018,105.858397882856,80.2159299988463,59.9155940980465,Latin America & Caribbean,Upper middle income,25.64246788400969,20.30033590079981,75.77663331690896,74.69288718451338,75.23476025071116,-2.1610420344750025,0.27524988622320734,0.0,Moderate Risk
Dominican Republic,DOM,2019,112.333610534668,81.8562360431581,59.9155940980465,Latin America & Caribbean,Upper middle income,30.47737449150989,21.940641945111608,72.86887304124879,73.1961265192507,73.03249978024974,6.475212651812001,1.6403060443117994,0.0,Moderate Risk
Dominican Republic,DOM,2020,105.925242398247,80.0444119218853,58.7264105314523,Latin America & Caribbean,Upper middle income,25.880830476361695,21.318001390432997,75.56689048767284,73.36728338858049,74.46708693812667,-6.408368136421004,-1.8118241212728066,-1.1891835665941954,Moderate Risk
Dominican Republic,DOM,2021,96.8704570451147,75.7044807816311,56.4690832383051,Latin America & Caribbean,Upper middle income,21.1659762634836,19.235397543326002,78.15022566309754,74.59146757929649,76.37084662119702,-9.054785353132289,-4.339931140254194,-2.257327293147199,Low Risk
Dominican Republic,DOM,2022,100.492291150329,76.5283197247412,55.1665311527454,Latin America & Caribbean,Upper middle income,23.9639714255878,21.361788571995795,76.15342316184285,72.08642676484945,74.11992496334615,3.6218341052142904,0.8238389431100899,-1.3025520855597037,Moderate Risk
Dominican Republic,DOM,2023,101.644848757662,75.4805556926418,58.2428049803824,Latin America & Caribbean,Upper middle income,26.164293065020203,17.2377507122594,74.25910571484033,77.16266056326899,75.71088313905466,1.1525576073330086,-1.0477640320993942,3.076273827637003,Low Risk
Ecuador,ECU,2000,107.411689758301,55.9612693786621,38.1871795654297,Latin America & Caribbean,Upper middle income,51.45042037963889,17.7740898132324,52.09979426316333,68.23858713253273,60.16919069784803,,,,Low Risk
Ecuador,ECU,2001,108.008460998535,56.2870216369629,38.1871795654297,Latin America & Caribbean,Upper middle income,51.7214393615721,18.099842071533196,52.11352991848144,67.84366707431668,59.97859849639906,0.5967712402340055,0.32575225830079546,0.0,Low Risk
Ecuador,ECU,2002,108.658729553223,57.2436103820801,38.1871795654297,Latin America & Caribbean,Upper middle income,51.4151191711429,19.056430816650398,52.68201700631992,66.70994249060163,59.69597974846077,0.6502685546879974,0.9565887451172017,0.0,Low Risk
Ecuador,ECU,2003,108.234580993652,56.8165702819824,38.1871795654297,Latin America & Caribbean,Upper middle income,51.4180107116696,18.6293907165527,52.493916233033424,67.21134235295364,59.85262929299353,-0.4241485595709946,-0.4270401000976989,0.0,Low Risk
Ecuador,ECU,2004,107.823509216309,57.409610748291,38.1871795654297,Latin America & Caribbean,Upper middle income,50.413898468018004,19.2224311828613,53.244057038729196,66.51705013792744,59.88055358832832,-0.4110717773429968,0.5930404663086009,0.0,Low Risk
Ecuador,ECU,2005,107.851249694824,59.8716011047363,38.1871795654297,Latin America & Caribbean,Upper middle income,47.979648590087706,21.684421539306598,55.513126898528334,63.781791134376064,59.6474590164522,0.027740478514999722,2.4619903564452983,0.0,Moderate Risk
Ecuador,ECU,2006,108.028701782227,61.9531517028809,38.1871795654297,Latin America & Caribbean,Upper middle income,46.0755500793461,23.7659721374512,57.3487884986076,61.63880047389736,59.49379448625248,0.17745208740299745,2.0815505981446023,0.0,Moderate Risk
Ecuador,ECU,2007,109.574661254883,63.4471893310547,38.1871795654297,Latin America & Caribbean,Upper middle income,46.127471923828296,25.260009765625,57.903158088227535,60.187346308087285,59.045252198157414,1.5459594726559942,1.4940376281737997,0.0,Moderate Risk
Ecuador,ECU,2008,107.735610961914,63.4471893310547,38.1871795654297,Latin America & Caribbean,Upper middle income,44.288421630859304,25.260009765625,58.891566831587504,60.187346308087285,59.5394565698374,-1.8390502929689916,0.0,0.0,Moderate Risk
Ecuador,ECU,2009,112.422248840332,85.9710388183594,38.1871795654297,Latin America & Caribbean,Upper middle income,26.4512100219726,47.7838592529297,76.47155229963421,44.41865550340972,60.44510390152196,4.686637878417997,22.5238494873047,0.0,Moderate Risk
Ecuador,ECU,2010,108.529831519835,91.5583877563477,38.1871795654297,Latin America & Caribbean,Upper middle income,16.9714437634873,53.371208190918,84.36241582077312,41.70800786384773,63.03521184231043,-3.892417320497003,5.5873489379882955,0.0,High Risk
